step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,58,-1,0,55,0,103,0,113,0,111,0,10,16,113,0,0,581,0
400,409,126,-1,0,70,0,164,0,200,0,210,0,15,45,201,0,0,1132,0
600,609,184,-1,0,79,0,226,0,294,0,317,0,15,54,293,0,0,1695,0
800,809,243,-1,0,82,0,256,0,372,0,412,0,20,79,376,0,0,2262,0
1000,1009,294,-1,0,83,0,292,0,446,0,503,0,20,83,445,4,8,2846,0
1200,1209,361,-1,0,86,0,309,0,514,0,590,0,20,100,499,3,6,3419,0
1400,1409,411,-1,0,91,0,339,0,579,0,710,0,20,122,601,4,8,4000,0
1600,1609,467,-1,0,91,0,354,0,665,0,803,0,20,139,653,5,10,4585,0
1800,1809,538,-1,0,93,0,375,0,703,0,878,0,20,125,711,6,12,5172,0
2000,2009,587,-1,0,90,0,386,0,766,0,968,0,20,139,765,5,10,5750,0
2200,2209,651,-1,0,93,0,399,0,837,0,1068,0,20,145,838,6,12,6327,0
2400,2409,706,-1,0,92,0,414,0,875,0,1158,0,20,181,879,10,20,6925,0
2600,2609,771,-1,0,90,0,432,0,913,0,1242,0,20,189,915,12,24,7518,0
2800,2809,839,-1,0,93,0,443,0,1007,0,1334,0,20,212,988,9,18,8095,0
3000,3009,901,3,0,97,3,463,10,998,12,1403,0,20,193,1001,8,16,8688,0
3200,3209,954,3,0,94,5,458,3,1061,6,1472,0,20,197,1029,6,12,9278,0
3400,3409,1007,3,0,95,2,450,8,1078,16,1564,0,20,208,1084,8,16,9886,0
3600,3609,1084,3,0,97,3,472,8,1118,15,1644,0,20,193,1119,9,18,10484,0
3800,3809,1159,3,0,95,0,486,5,1172,9,1734,0,20,231,1169,9,18,11072,0
4000,4009,1216,3,0,99,1,502,9,1235,13,1822,0,20,234,1234,13,26,11656,0
4200,4209,1279,3,0,99,1,505,6,1269,7,1944,0,20,270,1294,13,26,12248,0
4400,4409,1337,3,1,101,5,509,10,1317,13,2050,0,20,290,1330,17,34,12866,0
4600,4609,1407,3,0,99,4,523,3,1368,11,2102,0.03,20,280,1355,15,30,13485,0
4800,4809,1455,3,0,98,0,525,4,1383,10,2154,0.0398,20,268,1362,12,24,14098,0
5000,5009,1514,3,0,96,1,527,6,1412,8,2246,0.0669,20,252,1392,13,26,14705,0
5200,5209,1563,3,1,98,1,538,6,1482,10,2375,0.0519,20,282,1471,16,32,15309,0
5400,5409,1621,3,0,102,0,532,5,1492,9,2427,0.0399,20,307,1476,15,30,15930,0
5600,5609,1685,3,0,95,3,532,1,1510,10,2519,0.0433,20,281,1507,18,36,16532,0
5800,5809,1742,5,0,98,1,549,6,1530,7,2590,0.0928,20,330,1529,15,30,17153,1
6000,6009,1797,7,1,99,2,551,11,1563,13,2684,0.0775,20,308,1573,11,22,17753,1
6200,6209,1859,9,0,99,2,541,9,1577,12,2740,0.085,20,318,1603,11,22,18359,1
6400,6409,1928,11,0,101,3,565,12,1622,17,2799,0.0871,20,350,1601,11,22,18968,1
