step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
400,409,119,-1,0,67,0,158,0,198,0,206,0,16,48,197,0,0,1148,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
600,609,177,-1,0,77,0,219,0,304,0,333,0,18,56,303,0,0,1701,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
800,809,244,-1,0,80,0,254,0,373,0,419,0,20,79,379,0,0,2268,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1000,1009,309,-1,0,82,0,273,0,427,0,489,0,20,99,440,0,0,2845,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1200,1209,366,-1,0,88,0,303,0,506,0,578,0,20,112,501,0,0,3420,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1400,1409,438,-1,0,89,0,340,0,600,0,701,0,20,121,598,0,0,3960,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1600,1609,501,-1,0,89,0,357,0,638,0,764,0,19,127,649,0,0,4539,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1800,1809,551,-1,0,91,0,376,0,708,0,875,0,20,144,726,0,0,5103,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2000,2009,623,-1,0,94,0,387,0,758,0,942,0,20,174,768,0,0,5663,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2200,2209,685,-1,0,91,0,395,0,805,0,1015,0,20,163,803,0,0,6248,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2400,2409,749,-1,0,96,0,410,0,868,0,1122,0,20,165,866,0,0,6820,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2600,2609,807,-1,0,94,0,425,0,929,0,1230,0,20,196,924,0,0,7394,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2800,2809,858,-1,0,93,0,447,0,980,0,1306,0,20,184,963,0,0,7975,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3000,3009,918,-1,0,93,0,451,0,1024,0,1394,0,20,199,1016,0,0,8557,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3200,3209,985,-1,0,97,0,459,0,1069,0,1474,0,20,213,1067,0,0,9137,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3400,3409,1042,-1,0,97,0,483,0,1088,0,1554,0,20,232,1092,0,0,9723,0,0,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3600,3609,1104,-1,0,93,0,481,0,1139,0,1644,0,20,256,1135,0,0,10309,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1169,-1,0,93,0,482,0,1168,0,1720,0,20,230,1177,0,0,10891,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1230,-1,0,99,0,477,0,1185,0,1785,0,20,265,1214,0,0,11476,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1289,-1,0,96,0,497,0,1260,0,1864,0,20,271,1255,0,0,12057,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1360,-1,0,97,0,490,0,1284,0,1948,0,20,257,1286,0,0,12641,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1422,-1,0,99,0,509,0,1300,0,2041,0,20,271,1302,0,0,13216,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1479,-1,0,101,0,512,0,1345,0,2099,0,20,277,1340,0,0,13801,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1526,-1,0,100,0,503,0,1363,0,2166,0,20,262,1341,0,0,14391,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1578,-1,0,97,0,526,0,1399,0,2237,0,20,267,1412,0,0,14975,0,1,1,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1645,-1,0,99,0,518,0,1400,0,2329,0,20,301,1425,0,0,15561,0,2,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1711,-1,0,96,0,532,0,1429,0,2388,0,20,281,1414,0,0,16151,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1760,-1,0,99,0,528,0,1463,0,2463,0,20,295,1462,0,0,16735,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
