step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0
1000,1009,279,-1,0,84,0,291,0,468,0,540,0,20,97,472,3,6,2834,0
1200,1209,342,-1,0,90,0,314,0,526,0,622,0,20,133,538,4,8,3422,0
1400,1409,404,-1,0,89,0,354,0,619,0,728,0,20,126,614,5,10,3975,0
1600,1609,457,-1,0,90,0,358,0,691,0,829,0,20,150,696,3,6,4562,0
1800,1809,520,-1,0,88,0,389,0,739,0,905,0,20,152,735,5,10,5151,0
2000,2009,566,-1,0,91,0,392,0,788,0,1009,0,20,164,783,3,6,5748,0
2200,2209,637,-1,0,91,0,419,0,843,0,1089,0,20,179,839,1,2,6320,0
2400,2409,699,-1,0,92,0,411,0,898,0,1169,0,20,162,885,3,6,6910,0
2600,2609,760,-1,0,96,0,439,0,941,0,1256,0,20,196,935,2,4,7495,0
2800,2809,819,-1,0,95,0,441,0,973,0,1364,0,20,187,995,1,2,8071,0
3000,3009,873,3,1,98,4,447,4,1042,13,1441,0,20,202,1040,0,0,8653,0
3200,3209,919,3,1,97,2,447,9,1069,14,1519,0,20,235,1056,2,4,9234,0
3400,3409,980,3,0,93,1,454,7,1106,10,1589,0,20,208,1095,4,8,9824,0
3600,3609,1033,3,0,96,0,470,6,1141,9,1651,0.045,20,243,1125,3,6,10419,0
3800,3809,1083,5,1,98,1,474,8,1187,17,1752,0.0515,20,250,1161,3,6,11006,1
4000,4009,1140,7,0,95,1,493,9,1231,19,1854,0.0415,20,227,1208,3,6,11597,1
4200,4209,1190,9,0,94,5,489,10,1252,17,1933,0.0406,20,251,1248,2,4,12192,1
4400,4409,1253,11,2,98,11,501,16,1290,18,2045,0.0386,20,264,1308,1,2,12763,1
4600,4609,1308,13,3,98,7,521,17,1359,20,2147,0.042,20,244,1349,2,4,13354,1
4800,4809,1357,15,1,98,5,534,17,1420,20,2264,0.0602,20,267,1415,3,6,13921,1
5000,5009,1422,18,1,97,11,517,18,1442,20,2318,0.0601,20,268,1426,3,6,14516,1
5200,5209,1481,20,0,100,5,528,18,1471,20,2397,0.0795,20,299,1439,4,8,15111,1
5400,5409,1550,22,1,98,6,535,16,1521,20,2474,0.1178,20,300,1509,5,10,15694,1
5600,5609,1609,24,3,95,7,547,18,1542,20,2578,0.1321,20,347,1555,6,12,16273,1
5800,5809,1662,28,1,98,9,552,18,1587,20,2644,0.1434,20,303,1578,6,12,16877,1
6000,6009,1723,30,6,99,8,560,18,1599,20,2738,0.147,20,310,1615,4,8,17456,1
6200,6209,1770,32,1,100,13,550,19,1658,20,2796,0.1491,20,310,1613,4,8,18054,1
6400,6409,1829,34,1,95,12,549,20,1662,20,2889,0.146,20,325,1624,3,6,18650,1
6600,6609,1883,36,3,98,8,554,19,1626,20,2973,0.1369,20,342,1666,4,8,19244,1
6800,6809,1941,40,1,100,8,559,20,1708,20,3059,0.1547,20,364,1727,3,6,19824,1
7000,7009,2006,43,1,98,11,565,19,1710,20,3161,0.1596,20,350,1738,4,8,20420,1
7200,7209,2078,48,0,100,13,565,20,1780,20,3216,0.1483,20,378,1757,5,10,21013,1
7400,7409,2124,50,1,99,12,569,20,1784,20,3292,0.1426,20,322,1766,5,10,21613,1
7600,7609,2180,52,1,97,17,595,19,1781,20,3382,0.1581,20,379,1788,5,10,22221,1
7800,7809,2226,54,1,99,12,572,19,1796,20,3459,0.1655,20,346,1774,6,12,22830,1
8000,8009,2288,58,4,99,14,570,20,1832,20,3510,0.2014,20,395,1836,6,12,23436,1
8200,8209,2346,60,2,98,13,592,20,1851,20,3542,0.1951,20,353,1804,6,12,24030,1
8400,8409,2398,63,2,102,14,559,20,1871,20,3667,0.1705,20,350,1888,4,8,24616,1
8600,8609,2453,65,0,101,15,594,19,1845,20,3735,0.1815,20,387,1905,4,8,25211,1
8800,8809,2514,69,3,103,11,595,19,1901,20,3823,0.1842,20,386,1923,3,6,25794,1
9000,9009,2575,71,1,97,11,580,20,1924,20,3899,0.1977,20,388,1927,3,6,26390,1
9200,9209,2633,75,3,101,12,594,19,1955,20,3965,0.193,20,404,1942,2,4,26978,1
9400,9409,2703,79,2,104,12,605,20,2010,20,4019,0.1797,20,402,1989,2,4,27565,1
9600,9609,2759,81,1,103,14,600,20,2009,20,4126,0.1778,20,351,1955,2,4,28158,1
9800,9809,2808,83,1,101,15,625,20,2040,20,4203,0.1662,20,417,1988,4,8,28753,1
10000,10009,2868,85,2,100,8,593,20,2018,20,4241,0.162,20,417,2046,3,6,29352,1
10200,10209,2929,87,2,100,15,608,20,2018,20,4316,0.1536,20,453,2058,3,6,29944,1
10400,10409,2997,90,2,99,7,606,20,2097,20,4438,0.1619,20,377,2110,5,10,30528,1
10600,10609,3059,93,4,101,15,593,20,2107,20,4472,0.1747,20,423,2106,4,8,31123,1
10800,10809,3123,95,4,99,11,631,20,2093,20,4527,0.1537,20,420,2119,7,14,31729,1
11000,11009,3174,99,3,99,15,614,20,2112,20,4606,0.1784,20,441,2099,7,14,32337,1
11200,11209,3232,101,1,104,17,619,20,2157,20,4671,0.1622,20,426,2090,8,16,32939,1
11400,11409,3278,103,5,103,14,622,20,2198,20,4836,0.1638,20,437,2193,10,20,33515,1
11600,11609,3332,106,7,98,12,641,20,2290,20,4965,0.17,20,456,2273,9,18,34106,1
11800,11809,3381,110,3,99,14,631,20,2294,20,5047,0.2,20,483,2297,9,18,34716,1
12000,12009,3441,113,6,101,15,646,20,2255,20,5130,0.189,20,445,2254,12,24,35325,1
12200,12209,3490,115,3,100,12,639,20,2328,20,5182,0.1952,20,474,2283,11,22,35937,1
12400,12409,3558,118,5,101,11,622,20,2305,20,5242,0.1802,20,498,2323,8,16,36538,1
12600,12609,3613,120,2,100,15,629,20,2302,20,5292,0.1931,20,476,2306,6,12,37136,1
12800,12809,3680,124,5,100,14,631,20,2323,20,5344,0.174,20,437,2308,6,12,37725,1
13000,13009,3737,127,5,102,16,643,20,2309,20,5395,0.1982,20,459,2308,6,12,38329,1
13200,13209,3801,130,4,102,17,642,20,2366,20,5507,0.1826,20,494,2393,7,14,38910,1
13400,13409,3865,132,3,104,12,658,20,2373,20,5620,0.1651,20,516,2402,9,18,39500,1
13600,13609,3917,136,4,104,14,650,20,2418,20,5668,0.176,20,465,2411,9,18,40105,1
13800,13809,3975,138,2,104,12,660,20,2422,20,5719,0.1848,20,534,2450,10,20,40703,1
14000,14009,4038,141,1,100,14,631,20,2430,20,5796,0.2069,20,506,2434,9,18,41310,1
